,Date (LST),Year,Month,Day,Hour,Value,QC Name
4682,7/14/2016 2:00,2016,7,14,2,17,Valid
4683,7/14/2016 3:00,2016,7,14,3,15,Valid
4684,7/14/2016 4:00,2016,7,14,4,22,Valid
4685,7/14/2016 5:00,2016,7,14,5,37,Valid
4686,7/14/2016 6:00,2016,7,14,6,41,Valid
4687,7/14/2016 7:00,2016,7,14,7,46,Valid
4688,7/14/2016 8:00,2016,7,14,8,42,Valid
4689,7/14/2016 9:00,2016,7,14,9,35,Valid
4690,7/14/2016 10:00,2016,7,14,10,27,Valid
4691,7/14/2016 11:00,2016,7,14,11,23,Valid
4692,7/14/2016 12:00,2016,7,14,12,21,Valid
4693,7/14/2016 13:00,2016,7,14,13,25,Valid
4694,7/14/2016 14:00,2016,7,14,14,27,Valid
4695,7/14/2016 15:00,2016,7,14,15,22,Valid
4696,7/14/2016 16:00,2016,7,14,16,25,Valid
4697,7/14/2016 17:00,2016,7,14,17,34,Valid
4698,7/14/2016 18:00,2016,7,14,18,30,Valid
4699,7/14/2016 19:00,2016,7,14,19,40,Valid
4700,7/14/2016 20:00,2016,7,14,20,64,Valid
4701,7/14/2016 21:00,2016,7,14,21,71,Valid
4702,7/14/2016 22:00,2016,7,14,22,60,Valid
4703,7/14/2016 23:00,2016,7,14,23,54,Valid
4704,7/15/2016 0:00,2016,7,15,0,67,Valid
4705,7/15/2016 1:00,2016,7,15,1,87,Valid
4706,7/15/2016 2:00,2016,7,15,2,57,Valid
4707,7/15/2016 3:00,2016,7,15,3,26,Valid
4708,7/15/2016 4:00,2016,7,15,4,27,Valid
4709,7/15/2016 5:00,2016,7,15,5,21,Valid
4710,7/15/2016 6:00,2016,7,15,6,20,Valid
4711,7/15/2016 7:00,2016,7,15,7,23,Valid
4712,7/15/2016 8:00,2016,7,15,8,38,Valid
4713,7/15/2016 9:00,2016,7,15,9,27,Valid
4714,7/15/2016 10:00,2016,7,15,10,29,Valid
4715,7/15/2016 11:00,2016,7,15,11,35,Valid
4716,7/15/2016 12:00,2016,7,15,12,36,Valid
4717,7/15/2016 13:00,2016,7,15,13,36,Valid
4718,7/15/2016 14:00,2016,7,15,14,26,Valid
4719,7/15/2016 15:00,2016,7,15,15,31,Valid
4720,7/15/2016 16:00,2016,7,15,16,34,Valid
4721,7/15/2016 17:00,2016,7,15,17,28,Valid
4722,7/15/2016 18:00,2016,7,15,18,31,Valid
4723,7/15/2016 19:00,2016,7,15,19,33,Valid
4724,7/15/2016 20:00,2016,7,15,20,32,Valid
4725,7/15/2016 21:00,2016,7,15,21,31,Valid
4726,7/15/2016 22:00,2016,7,15,22,38,Valid
4727,7/15/2016 23:00,2016,7,15,23,38,Valid
4728,7/16/2016 0:00,2016,7,16,0,33,Valid
4729,7/16/2016 1:00,2016,7,16,1,33,Valid
4730,7/16/2016 2:00,2016,7,16,2,33,Valid
4731,7/16/2016 3:00,2016,7,16,3,27,Valid
4732,7/16/2016 4:00,2016,7,16,4,38,Valid
4733,7/16/2016 5:00,2016,7,16,5,35,Valid
4734,7/16/2016 6:00,2016,7,16,6,22,Valid
4735,7/16/2016 7:00,2016,7,16,7,19,Valid
4736,7/16/2016 8:00,2016,7,16,8,24,Valid
4737,7/16/2016 9:00,2016,7,16,9,35,Valid
4738,7/16/2016 10:00,2016,7,16,10,30,Valid
4739,7/16/2016 11:00,2016,7,16,11,30,Valid
4740,7/16/2016 12:00,2016,7,16,12,29,Valid
4741,7/16/2016 13:00,2016,7,16,13,42,Valid
4742,7/16/2016 14:00,2016,7,16,14,40,Valid
4743,7/16/2016 15:00,2016,7,16,15,40,Valid
4744,7/16/2016 16:00,2016,7,16,16,39,Valid
4745,7/16/2016 17:00,2016,7,16,17,40,Valid
4746,7/16/2016 18:00,2016,7,16,18,41,Valid
4747,7/16/2016 19:00,2016,7,16,19,42,Valid
4748,7/16/2016 20:00,2016,7,16,20,56,Valid
4749,7/16/2016 21:00,2016,7,16,21,48,Valid
4750,7/16/2016 22:00,2016,7,16,22,51,Valid
4751,7/16/2016 23:00,2016,7,16,23,55,Valid
4752,7/17/2016 0:00,2016,7,17,0,51,Valid
4753,7/17/2016 1:00,2016,7,17,1,55,Valid
4754,7/17/2016 2:00,2016,7,17,2,53,Valid
4755,7/17/2016 3:00,2016,7,17,3,47,Valid
4756,7/17/2016 4:00,2016,7,17,4,52,Valid
4757,7/17/2016 5:00,2016,7,17,5,51,Valid
4758,7/17/2016 6:00,2016,7,17,6,51,Valid
4759,7/17/2016 7:00,2016,7,17,7,54,Valid
4760,7/17/2016 8:00,2016,7,17,8,71,Valid
4761,7/17/2016 9:00,2016,7,17,9,65,Valid
4762,7/17/2016 10:00,2016,7,17,10,67,Valid
4763,7/17/2016 11:00,2016,7,17,11,68,Valid
4764,7/17/2016 12:00,2016,7,17,12,68,Valid
4765,7/17/2016 13:00,2016,7,17,13,80,Valid
4766,7/17/2016 14:00,2016,7,17,14,89,Valid
4767,7/17/2016 15:00,2016,7,17,15,86,Valid
4768,7/17/2016 16:00,2016,7,17,16,86,Valid
4769,7/17/2016 17:00,2016,7,17,17,67,Valid
4770,7/17/2016 18:00,2016,7,17,18,75,Valid
4771,7/17/2016 19:00,2016,7,17,19,77,Valid
4772,7/17/2016 20:00,2016,7,17,20,90,Valid
4773,7/17/2016 21:00,2016,7,17,21,99,Valid
4774,7/17/2016 22:00,2016,7,17,22,96,Valid
4775,7/17/2016 23:00,2016,7,17,23,126,Valid
4776,7/18/2016 0:00,2016,7,18,0,125,Valid
4777,7/18/2016 1:00,2016,7,18,1,115,Valid
4778,7/18/2016 2:00,2016,7,18,2,87,Valid
4779,7/18/2016 3:00,2016,7,18,3,77,Valid
4780,7/18/2016 4:00,2016,7,18,4,83,Valid
4781,7/18/2016 5:00,2016,7,18,5,92,Valid
4782,7/18/2016 6:00,2016,7,18,6,80,Valid
4783,7/18/2016 7:00,2016,7,18,7,72,Valid
4784,7/18/2016 8:00,2016,7,18,8,70,Valid
4785,7/18/2016 9:00,2016,7,18,9,63,Valid
4786,7/18/2016 10:00,2016,7,18,10,68,Valid
4787,7/18/2016 11:00,2016,7,18,11,76,Valid
4788,7/18/2016 12:00,2016,7,18,12,80,Valid
4789,7/18/2016 13:00,2016,7,18,13,90,Valid
4790,7/18/2016 14:00,2016,7,18,14,82,Valid
4791,7/18/2016 15:00,2016,7,18,15,79,Valid
4792,7/18/2016 16:00,2016,7,18,16,95,Valid
4793,7/18/2016 17:00,2016,7,18,17,87,Valid
4794,7/18/2016 18:00,2016,7,18,18,94,Valid
4795,7/18/2016 19:00,2016,7,18,19,107,Valid
4796,7/18/2016 20:00,2016,7,18,20,115,Valid
4797,7/18/2016 21:00,2016,7,18,21,98,Valid
4798,7/18/2016 22:00,2016,7,18,22,66,Valid
4799,7/18/2016 23:00,2016,7,18,23,60,Valid
4800,7/19/2016 0:00,2016,7,19,0,60,Valid
4801,7/19/2016 1:00,2016,7,19,1,63,Valid
4802,7/19/2016 2:00,2016,7,19,2,91,Valid
4803,7/19/2016 3:00,2016,7,19,3,94,Valid
4804,7/19/2016 4:00,2016,7,19,4,125,Valid
4805,7/19/2016 5:00,2016,7,19,5,154,Valid
4806,7/19/2016 6:00,2016,7,19,6,163,Valid
4807,7/19/2016 7:00,2016,7,19,7,154,Valid
4808,7/19/2016 8:00,2016,7,19,8,156,Valid
4809,7/19/2016 9:00,2016,7,19,9,149,Valid
4812,7/19/2016 12:00,2016,7,19,12,96,Valid
4813,7/19/2016 13:00,2016,7,19,13,100,Valid
4814,7/19/2016 14:00,2016,7,19,14,80,Valid
4815,7/19/2016 15:00,2016,7,19,15,83,Valid
4816,7/19/2016 16:00,2016,7,19,16,94,Valid
4817,7/19/2016 17:00,2016,7,19,17,91,Valid
4818,7/19/2016 18:00,2016,7,19,18,108,Valid
4819,7/19/2016 19:00,2016,7,19,19,102,Valid
4820,7/19/2016 20:00,2016,7,19,20,94,Valid
4821,7/19/2016 21:00,2016,7,19,21,96,Valid
4822,7/19/2016 22:00,2016,7,19,22,92,Valid
4823,7/19/2016 23:00,2016,7,19,23,101,Valid
4824,7/20/2016 0:00,2016,7,20,0,98,Valid
4825,7/20/2016 1:00,2016,7,20,1,94,Valid
4826,7/20/2016 2:00,2016,7,20,2,82,Valid
4827,7/20/2016 3:00,2016,7,20,3,87,Valid
4828,7/20/2016 4:00,2016,7,20,4,75,Valid
4829,7/20/2016 5:00,2016,7,20,5,62,Valid
4830,7/20/2016 6:00,2016,7,20,6,59,Valid
4831,7/20/2016 7:00,2016,7,20,7,59,Valid
4832,7/20/2016 8:00,2016,7,20,8,50,Valid
4833,7/20/2016 9:00,2016,7,20,9,38,Valid
4834,7/20/2016 10:00,2016,7,20,10,18,Valid
4835,7/20/2016 11:00,2016,7,20,11,11,Valid
4836,7/20/2016 12:00,2016,7,20,12,13,Valid
4837,7/20/2016 13:00,2016,7,20,13,8,Valid
4838,7/20/2016 14:00,2016,7,20,14,5,Valid
4839,7/20/2016 15:00,2016,7,20,15,3,Valid
4843,7/20/2016 19:00,2016,7,20,19,3,Valid
4844,7/20/2016 20:00,2016,7,20,20,2,Valid
4847,7/20/2016 23:00,2016,7,20,23,1,Valid
4848,7/21/2016 0:00,2016,7,21,0,1,Valid
4851,7/21/2016 3:00,2016,7,21,3,3,Valid
4852,7/21/2016 4:00,2016,7,21,4,1,Valid
4854,7/21/2016 6:00,2016,7,21,6,4,Valid
4855,7/21/2016 7:00,2016,7,21,7,2,Valid
4857,7/21/2016 9:00,2016,7,21,9,0,Valid
4858,7/21/2016 10:00,2016,7,21,10,5,Valid
4859,7/21/2016 11:00,2016,7,21,11,16,Valid
4860,7/21/2016 12:00,2016,7,21,12,34,Valid
4861,7/21/2016 13:00,2016,7,21,13,24,Valid
4862,7/21/2016 14:00,2016,7,21,14,26,Valid
4863,7/21/2016 15:00,2016,7,21,15,32,Valid
4864,7/21/2016 16:00,2016,7,21,16,41,Valid
4865,7/21/2016 17:00,2016,7,21,17,40,Valid
4866,7/21/2016 18:00,2016,7,21,18,40,Valid
4867,7/21/2016 19:00,2016,7,21,19,32,Valid
4868,7/21/2016 20:00,2016,7,21,20,49,Valid
4869,7/21/2016 21:00,2016,7,21,21,60,Valid
4870,7/21/2016 22:00,2016,7,21,22,63,Valid
4871,7/21/2016 23:00,2016,7,21,23,81,Valid
4872,7/22/2016 0:00,2016,7,22,0,76,Valid
4873,7/22/2016 1:00,2016,7,22,1,86,Valid
4874,7/22/2016 2:00,2016,7,22,2,80,Valid
4875,7/22/2016 3:00,2016,7,22,3,80,Valid
4876,7/22/2016 4:00,2016,7,22,4,69,Valid
4877,7/22/2016 5:00,2016,7,22,5,75,Valid
4878,7/22/2016 6:00,2016,7,22,6,80,Valid
4879,7/22/2016 7:00,2016,7,22,7,75,Valid
4880,7/22/2016 8:00,2016,7,22,8,71,Valid
4881,7/22/2016 9:00,2016,7,22,9,49,Valid
4882,7/22/2016 10:00,2016,7,22,10,48,Valid
4883,7/22/2016 11:00,2016,7,22,11,47,Valid
4884,7/22/2016 12:00,2016,7,22,12,64,Valid
4885,7/22/2016 13:00,2016,7,22,13,59,Valid
4886,7/22/2016 14:00,2016,7,22,14,45,Valid
4887,7/22/2016 15:00,2016,7,22,15,48,Valid
4888,7/22/2016 16:00,2016,7,22,16,35,Valid
4889,7/22/2016 17:00,2016,7,22,17,46,Valid
4890,7/22/2016 18:00,2016,7,22,18,45,Valid
4891,7/22/2016 19:00,2016,7,22,19,47,Valid
4892,7/22/2016 20:00,2016,7,22,20,64,Valid
4893,7/22/2016 21:00,2016,7,22,21,85,Valid
4894,7/22/2016 22:00,2016,7,22,22,89,Valid
4895,7/22/2016 23:00,2016,7,22,23,97,Valid
4896,7/23/2016 0:00,2016,7,23,0,101,Valid
4897,7/23/2016 1:00,2016,7,23,1,101,Valid
4898,7/23/2016 2:00,2016,7,23,2,90,Valid
4899,7/23/2016 3:00,2016,7,23,3,91,Valid
4900,7/23/2016 4:00,2016,7,23,4,86,Valid
4901,7/23/2016 5:00,2016,7,23,5,91,Valid
4902,7/23/2016 6:00,2016,7,23,6,92,Valid
4903,7/23/2016 7:00,2016,7,23,7,91,Valid
4904,7/23/2016 8:00,2016,7,23,8,105,Valid
4905,7/23/2016 9:00,2016,7,23,9,95,Valid
4906,7/23/2016 10:00,2016,7,23,10,82,Valid
4907,7/23/2016 11:00,2016,7,23,11,83,Valid
4908,7/23/2016 12:00,2016,7,23,12,95,Valid
4909,7/23/2016 13:00,2016,7,23,13,113,Valid
4910,7/23/2016 14:00,2016,7,23,14,117,Valid
4911,7/23/2016 15:00,2016,7,23,15,102,Valid
4912,7/23/2016 16:00,2016,7,23,16,110,Valid
4913,7/23/2016 17:00,2016,7,23,17,115,Valid
4914,7/23/2016 18:00,2016,7,23,18,140,Valid
4915,7/23/2016 19:00,2016,7,23,19,131,Valid
4916,7/23/2016 20:00,2016,7,23,20,72,Valid
4917,7/23/2016 21:00,2016,7,23,21,17,Valid
4918,7/23/2016 22:00,2016,7,23,22,31,Valid
4919,7/23/2016 23:00,2016,7,23,23,39,Valid
4920,7/24/2016 0:00,2016,7,24,0,31,Valid
4921,7/24/2016 1:00,2016,7,24,1,33,Valid
4922,7/24/2016 2:00,2016,7,24,2,38,Valid
4923,7/24/2016 3:00,2016,7,24,3,42,Valid
4924,7/24/2016 4:00,2016,7,24,4,42,Valid
4925,7/24/2016 5:00,2016,7,24,5,42,Valid
4926,7/24/2016 6:00,2016,7,24,6,37,Valid
4927,7/24/2016 7:00,2016,7,24,7,38,Valid
4928,7/24/2016 8:00,2016,7,24,8,38,Valid
4929,7/24/2016 9:00,2016,7,24,9,42,Valid
4930,7/24/2016 10:00,2016,7,24,10,50,Valid
4931,7/24/2016 11:00,2016,7,24,11,60,Valid
4932,7/24/2016 12:00,2016,7,24,12,60,Valid
4933,7/24/2016 13:00,2016,7,24,13,71,Valid
4934,7/24/2016 14:00,2016,7,24,14,74,Valid
4935,7/24/2016 15:00,2016,7,24,15,90,Valid
4936,7/24/2016 16:00,2016,7,24,16,96,Valid
4937,7/24/2016 17:00,2016,7,24,17,97,Valid
4938,7/24/2016 18:00,2016,7,24,18,75,Valid
4939,7/24/2016 19:00,2016,7,24,19,43,Valid
4940,7/24/2016 20:00,2016,7,24,20,46,Valid
4941,7/24/2016 21:00,2016,7,24,21,64,Valid
4942,7/24/2016 22:00,2016,7,24,22,51,Valid
4943,7/24/2016 23:00,2016,7,24,23,42,Valid
4944,7/25/2016 0:00,2016,7,25,0,43,Valid
4945,7/25/2016 1:00,2016,7,25,1,41,Valid
4946,7/25/2016 2:00,2016,7,25,2,46,Valid
4947,7/25/2016 3:00,2016,7,25,3,54,Valid
4948,7/25/2016 4:00,2016,7,25,4,53,Valid
4949,7/25/2016 5:00,2016,7,25,5,50,Valid
4950,7/25/2016 6:00,2016,7,25,6,45,Valid
4951,7/25/2016 7:00,2016,7,25,7,36,Valid
4952,7/25/2016 8:00,2016,7,25,8,27,Valid
4953,7/25/2016 9:00,2016,7,25,9,19,Valid
4954,7/25/2016 10:00,2016,7,25,10,25,Valid
4955,7/25/2016 11:00,2016,7,25,11,32,Valid
4956,7/25/2016 12:00,2016,7,25,12,39,Valid
4957,7/25/2016 13:00,2016,7,25,13,31,Valid
4958,7/25/2016 14:00,2016,7,25,14,37,Valid
4959,7/25/2016 15:00,2016,7,25,15,27,Valid
4960,7/25/2016 16:00,2016,7,25,16,17,Valid
4961,7/25/2016 17:00,2016,7,25,17,17,Valid
4962,7/25/2016 18:00,2016,7,25,18,23,Valid
4963,7/25/2016 19:00,2016,7,25,19,32,Valid
4964,7/25/2016 20:00,2016,7,25,20,45,Valid
4965,7/25/2016 21:00,2016,7,25,21,30,Valid
4966,7/25/2016 22:00,2016,7,25,22,10,Valid
4967,7/25/2016 23:00,2016,7,25,23,5,Valid
4970,7/26/2016 2:00,2016,7,26,2,2,Valid
4971,7/26/2016 3:00,2016,7,26,3,6,Valid
4972,7/26/2016 4:00,2016,7,26,4,8,Valid
4973,7/26/2016 5:00,2016,7,26,5,5,Valid
4974,7/26/2016 6:00,2016,7,26,6,5,Valid
4975,7/26/2016 7:00,2016,7,26,7,5,Valid
4976,7/26/2016 8:00,2016,7,26,8,4,Valid
4977,7/26/2016 9:00,2016,7,26,9,7,Valid
4978,7/26/2016 10:00,2016,7,26,10,8,Valid
4979,7/26/2016 11:00,2016,7,26,11,11,Valid
4980,7/26/2016 12:00,2016,7,26,12,12,Valid
4981,7/26/2016 13:00,2016,7,26,13,10,Valid
4982,7/26/2016 14:00,2016,7,26,14,18,Valid
4983,7/26/2016 15:00,2016,7,26,15,14,Valid
4984,7/26/2016 16:00,2016,7,26,16,17,Valid
4985,7/26/2016 17:00,2016,7,26,17,11,Valid
4986,7/26/2016 18:00,2016,7,26,18,30,Valid
4987,7/26/2016 19:00,2016,7,26,19,29,Valid
4988,7/26/2016 20:00,2016,7,26,20,36,Valid
4989,7/26/2016 21:00,2016,7,26,21,29,Valid
4990,7/26/2016 22:00,2016,7,26,22,35,Valid
4991,7/26/2016 23:00,2016,7,26,23,37,Valid
4992,7/27/2016 0:00,2016,7,27,0,35,Valid
4993,7/27/2016 1:00,2016,7,27,1,52,Valid
4994,7/27/2016 2:00,2016,7,27,2,46,Valid
4995,7/27/2016 3:00,2016,7,27,3,48,Valid
4996,7/27/2016 4:00,2016,7,27,4,50,Valid
4997,7/27/2016 5:00,2016,7,27,5,54,Valid
4998,7/27/2016 6:00,2016,7,27,6,43,Valid
4999,7/27/2016 7:00,2016,7,27,7,42,Valid
5000,7/27/2016 8:00,2016,7,27,8,39,Valid
5001,7/27/2016 9:00,2016,7,27,9,38,Valid
5002,7/27/2016 10:00,2016,7,27,10,39,Valid
5003,7/27/2016 11:00,2016,7,27,11,39,Valid
5004,7/27/2016 12:00,2016,7,27,12,46,Valid
5005,7/27/2016 13:00,2016,7,27,13,58,Valid
5006,7/27/2016 14:00,2016,7,27,14,46,Valid
5007,7/27/2016 15:00,2016,7,27,15,39,Valid
5008,7/27/2016 16:00,2016,7,27,16,41,Valid
5009,7/27/2016 17:00,2016,7,27,17,72,Valid
5010,7/27/2016 18:00,2016,7,27,18,96,Valid
5011,7/27/2016 19:00,2016,7,27,19,56,Valid
5012,7/27/2016 20:00,2016,7,27,20,26,Valid
5013,7/27/2016 21:00,2016,7,27,21,28,Valid
5014,7/27/2016 22:00,2016,7,27,22,23,Valid
5015,7/27/2016 23:00,2016,7,27,23,25,Valid
5016,7/28/2016 0:00,2016,7,28,0,12,Valid
5017,7/28/2016 1:00,2016,7,28,1,16,Valid
5018,7/28/2016 2:00,2016,7,28,2,13,Valid
5019,7/28/2016 3:00,2016,7,28,3,18,Valid
5020,7/28/2016 4:00,2016,7,28,4,17,Valid
5021,7/28/2016 5:00,2016,7,28,5,20,Valid
5022,7/28/2016 6:00,2016,7,28,6,14,Valid
5023,7/28/2016 7:00,2016,7,28,7,25,Valid
5024,7/28/2016 8:00,2016,7,28,8,23,Valid
5025,7/28/2016 9:00,2016,7,28,9,24,Valid
5026,7/28/2016 10:00,2016,7,28,10,28,Valid
5027,7/28/2016 11:00,2016,7,28,11,28,Valid
5028,7/28/2016 12:00,2016,7,28,12,45,Valid
5029,7/28/2016 13:00,2016,7,28,13,58,Valid
5030,7/28/2016 14:00,2016,7,28,14,45,Valid
5031,7/28/2016 15:00,2016,7,28,15,45,Valid
5032,7/28/2016 16:00,2016,7,28,16,46,Valid
5033,7/28/2016 17:00,2016,7,28,17,60,Valid
5034,7/28/2016 18:00,2016,7,28,18,66,Valid
5035,7/28/2016 19:00,2016,7,28,19,79,Valid
5036,7/28/2016 20:00,2016,7,28,20,92,Valid
5037,7/28/2016 21:00,2016,7,28,21,103,Valid
5038,7/28/2016 22:00,2016,7,28,22,98,Valid
5039,7/28/2016 23:00,2016,7,28,23,115,Valid
5040,7/29/2016 0:00,2016,7,29,0,97,Valid
5041,7/29/2016 1:00,2016,7,29,1,98,Valid
5042,7/29/2016 2:00,2016,7,29,2,68,Valid
5043,7/29/2016 3:00,2016,7,29,3,87,Valid
5044,7/29/2016 4:00,2016,7,29,4,98,Valid
5045,7/29/2016 5:00,2016,7,29,5,125,Valid
5046,7/29/2016 6:00,2016,7,29,6,120,Valid
5047,7/29/2016 7:00,2016,7,29,7,105,Valid
5048,7/29/2016 8:00,2016,7,29,8,90,Valid
5049,7/29/2016 9:00,2016,7,29,9,72,Valid
5050,7/29/2016 10:00,2016,7,29,10,53,Valid
5051,7/29/2016 11:00,2016,7,29,11,76,Valid
5052,7/29/2016 12:00,2016,7,29,12,86,Valid
5053,7/29/2016 13:00,2016,7,29,13,83,Valid
5054,7/29/2016 14:00,2016,7,29,14,96,Valid
5055,7/29/2016 15:00,2016,7,29,15,93,Valid
5056,7/29/2016 16:00,2016,7,29,16,101,Valid
5057,7/29/2016 17:00,2016,7,29,17,99,Valid
5058,7/29/2016 18:00,2016,7,29,18,96,Valid
5059,7/29/2016 19:00,2016,7,29,19,109,Valid
5060,7/29/2016 20:00,2016,7,29,20,96,Valid
5061,7/29/2016 21:00,2016,7,29,21,87,Valid
5062,7/29/2016 22:00,2016,7,29,22,94,Valid
5063,7/29/2016 23:00,2016,7,29,23,92,Valid
5064,7/30/2016 0:00,2016,7,30,0,100,Valid
5065,7/30/2016 1:00,2016,7,30,1,118,Valid
5066,7/30/2016 2:00,2016,7,30,2,118,Valid
5067,7/30/2016 3:00,2016,7,30,3,128,Valid
5068,7/30/2016 4:00,2016,7,30,4,124,Valid
5069,7/30/2016 5:00,2016,7,30,5,130,Valid
5070,7/30/2016 6:00,2016,7,30,6,150,Valid
5071,7/30/2016 7:00,2016,7,30,7,180,Valid
5072,7/30/2016 8:00,2016,7,30,8,192,Valid
5073,7/30/2016 9:00,2016,7,30,9,202,Valid
5074,7/30/2016 10:00,2016,7,30,10,195,Valid
5075,7/30/2016 11:00,2016,7,30,11,177,Valid
5076,7/30/2016 12:00,2016,7,30,12,205,Valid
5077,7/30/2016 13:00,2016,7,30,13,181,Valid
5078,7/30/2016 14:00,2016,7,30,14,181,Valid
5079,7/30/2016 15:00,2016,7,30,15,181,Valid
5080,7/30/2016 16:00,2016,7,30,16,184,Valid
5081,7/30/2016 17:00,2016,7,30,17,84,Valid
5082,7/30/2016 18:00,2016,7,30,18,54,Valid
5083,7/30/2016 19:00,2016,7,30,19,34,Valid
5084,7/30/2016 20:00,2016,7,30,20,39,Valid
5085,7/30/2016 21:00,2016,7,30,21,47,Valid
5086,7/30/2016 22:00,2016,7,30,22,52,Valid
5087,7/30/2016 23:00,2016,7,30,23,29,Valid
5088,7/31/2016 0:00,2016,7,31,0,23,Valid
5089,7/31/2016 1:00,2016,7,31,1,31,Valid
5090,7/31/2016 2:00,2016,7,31,2,40,Valid
5091,7/31/2016 3:00,2016,7,31,3,51,Valid
5092,7/31/2016 4:00,2016,7,31,4,54,Valid
5093,7/31/2016 5:00,2016,7,31,5,57,Valid
5094,7/31/2016 6:00,2016,7,31,6,59,Valid
5095,7/31/2016 7:00,2016,7,31,7,61,Valid
5096,7/31/2016 8:00,2016,7,31,8,63,Valid
5097,7/31/2016 9:00,2016,7,31,9,37,Valid
5098,7/31/2016 10:00,2016,7,31,10,56,Valid
5099,7/31/2016 11:00,2016,7,31,11,55,Valid
5100,7/31/2016 12:00,2016,7,31,12,51,Valid
5101,7/31/2016 13:00,2016,7,31,13,32,Valid
5102,7/31/2016 14:00,2016,7,31,14,24,Valid
5103,7/31/2016 15:00,2016,7,31,15,27,Valid
5104,7/31/2016 16:00,2016,7,31,16,43,Valid
5105,7/31/2016 17:00,2016,7,31,17,61,Valid
5106,7/31/2016 18:00,2016,7,31,18,78,Valid
5107,7/31/2016 19:00,2016,7,31,19,83,Valid
5108,7/31/2016 20:00,2016,7,31,20,82,Valid
5109,7/31/2016 21:00,2016,7,31,21,60,Valid
5110,7/31/2016 22:00,2016,7,31,22,49,Valid
5111,7/31/2016 23:00,2016,7,31,23,52,Valid
5112,8/1/2016 0:00,2016,8,1,0,46,Valid
5113,8/1/2016 1:00,2016,8,1,1,54,Valid
5114,8/1/2016 2:00,2016,8,1,2,54,Valid
5115,8/1/2016 3:00,2016,8,1,3,54,Valid
5116,8/1/2016 4:00,2016,8,1,4,61,Valid
5117,8/1/2016 5:00,2016,8,1,5,57,Valid
5118,8/1/2016 6:00,2016,8,1,6,59,Valid
5119,8/1/2016 7:00,2016,8,1,7,47,Valid
5120,8/1/2016 8:00,2016,8,1,8,37,Valid
5121,8/1/2016 9:00,2016,8,1,9,33,Valid
5122,8/1/2016 10:00,2016,8,1,10,44,Valid
5123,8/1/2016 11:00,2016,8,1,11,42,Valid
5124,8/1/2016 12:00,2016,8,1,12,49,Valid
5125,8/1/2016 13:00,2016,8,1,13,38,Valid
5126,8/1/2016 14:00,2016,8,1,14,45,Valid
5127,8/1/2016 15:00,2016,8,1,15,51,Valid
5128,8/1/2016 16:00,2016,8,1,16,47,Valid
5129,8/1/2016 17:00,2016,8,1,17,64,Valid
5130,8/1/2016 18:00,2016,8,1,18,79,Valid
5131,8/1/2016 19:00,2016,8,1,19,87,Valid
5132,8/1/2016 20:00,2016,8,1,20,64,Valid
5133,8/1/2016 21:00,2016,8,1,21,93,Valid
5134,8/1/2016 22:00,2016,8,1,22,112,Valid
5135,8/1/2016 23:00,2016,8,1,23,117,Valid
5136,8/2/2016 0:00,2016,8,2,0,114,Valid
5137,8/2/2016 1:00,2016,8,2,1,138,Valid
5138,8/2/2016 2:00,2016,8,2,2,83,Valid
5139,8/2/2016 3:00,2016,8,2,3,55,Valid
5140,8/2/2016 4:00,2016,8,2,4,50,Valid
5141,8/2/2016 5:00,2016,8,2,5,50,Valid
5142,8/2/2016 6:00,2016,8,2,6,37,Valid
5143,8/2/2016 7:00,2016,8,2,7,48,Valid
5144,8/2/2016 8:00,2016,8,2,8,54,Valid
5145,8/2/2016 9:00,2016,8,2,9,26,Valid
5146,8/2/2016 10:00,2016,8,2,10,13,Valid
5147,8/2/2016 11:00,2016,8,2,11,16,Valid
5148,8/2/2016 12:00,2016,8,2,12,14,Valid
5149,8/2/2016 13:00,2016,8,2,13,17,Valid
5150,8/2/2016 14:00,2016,8,2,14,17,Valid
5151,8/2/2016 15:00,2016,8,2,15,17,Valid
5152,8/2/2016 16:00,2016,8,2,16,27,Valid
5153,8/2/2016 17:00,2016,8,2,17,32,Valid
5154,8/2/2016 18:00,2016,8,2,18,35,Valid
5155,8/2/2016 19:00,2016,8,2,19,33,Valid
5156,8/2/2016 20:00,2016,8,2,20,30,Valid
5157,8/2/2016 21:00,2016,8,2,21,37,Valid
5158,8/2/2016 22:00,2016,8,2,22,40,Valid
5159,8/2/2016 23:00,2016,8,2,23,45,Valid
5160,8/3/2016 0:00,2016,8,3,0,47,Valid
5161,8/3/2016 1:00,2016,8,3,1,60,Valid
5162,8/3/2016 2:00,2016,8,3,2,59,Valid
5163,8/3/2016 3:00,2016,8,3,3,80,Valid
5164,8/3/2016 4:00,2016,8,3,4,58,Valid
5165,8/3/2016 5:00,2016,8,3,5,46,Valid
5166,8/3/2016 6:00,2016,8,3,6,84,Valid
5167,8/3/2016 7:00,2016,8,3,7,99,Valid
5168,8/3/2016 8:00,2016,8,3,8,62,Valid
5169,8/3/2016 9:00,2016,8,3,9,50,Valid
5170,8/3/2016 10:00,2016,8,3,10,37,Valid
5171,8/3/2016 11:00,2016,8,3,11,37,Valid
5172,8/3/2016 12:00,2016,8,3,12,24,Valid
5173,8/3/2016 13:00,2016,8,3,13,25,Valid
5174,8/3/2016 14:00,2016,8,3,14,29,Valid
5175,8/3/2016 15:00,2016,8,3,15,24,Valid
